date,time,central_pa,angular_width,linear_speed,speed_final,speed_20rs,acceleration,mass_g,kinetic_energy,mpa,links,remarks,year,month
2024-12-25,11:24:05,125,71,491,497,509,1.1*1,----,----,114,C2 C3 PHTX DST Java Movie,Poor Event,2024,12
2024-12-25,16:36:06,128,47,484,505,568,4.5*1,----,----,132,C2 C3 PHTX DST Java Movie,Poor Event,2024,12
2024-12-25,17:24:05,34,133,398,690,590,13.2*1,----,----,27,C2 C3 PHTX DST Java Movie,Partial Halo,2024,12
2024-12-25,20:56:55,125,60,423,565,1116,50.8*1,----,----,127,C2 C3 PHTX DST Java Movie,Poor Event,2024,12
2024-12-25,21:24:05,191,39,266,415,1059,45.8*1,----,----,195,C2 C3 PHTX DST Java Movie,Poor Event; Only C2,2024,12
2024-12-26,01:25:55,22,35,443,422,420,-1.6*1,----,----,18,C2 C3 PHTX DST Java Movie,,2024,12
2024-12-26,02:48:05,275,27,235,196,0,-9.7*1,----,----,286,C2 C3 PHTX DST Java Movie,Very Poor Event; Only C2,2024,12
2024-12-26,02:48:05,123,34,272,252,0,-6.3*1,----,----,126,C2 C3 PHTX DST Java Movie,Poor Event; Only C2,2024,12
2024-12-26,03:48:05,82,22,767,781,816,4.0*1,----,----,83,C2 C3 PHTX DST Java Movie,,2024,12
2024-12-26,04:12:05,136,134,516,389,0,-21.6*1,----,----,144,C2 C3 PHTX DST Java Movie,Poor Event; Partial Halo,2024,12
2024-12-26,05:36:05,125,171,530,370,456,-10.9,----,----,126,C2 C3 PHTX DST Java Movie,Partial Halo,2024,12
2024-12-26,15:12:05,114,29,466,411,277,-8.1*1,----,----,118,C2 C3 PHTX DST Java Movie,Poor Event,2024,12
2024-12-26,17:24:07,85,37,765,824,807,6.3*1,----,----,87,C2 C3 PHTX DST Java Movie,,2024,12
2024-12-26,18:48:05,82,106,979,879,900,-14.6,----,----,89,C2 C3 PHTX DST Java Movie,,2024,12
2024-12-27,01:25:54,97,231,815,730,709,-13.1,----,----,88,C2 C3 PHTX DST Java Movie,Partial Halo,2024,12
2024-12-27,04:28:25,122,187,715,397,291,-37.9*1,----,----,108,C2 C3 PHTX DST Java Movie,Partial Halo,2024,12
2024-12-27,06:36:05,95,51,694,579,527,-17.2*1,----,----,86,C2 C3 PHTX DST Java Movie,,2024,12
2024-12-27,07:24:09,274,28,339,416,470,6.3*1,----,----,280,C2 C3 PHTX DST Java Movie,Poor Event,2024,12
2024-12-27,07:36:05,153,97,546,605,588,4.3*1,----,----,167,C2 C3 PHTX DST Java Movie,,2024,12
2024-12-27,09:12:06,225,17,614,523,0,-49.4*1,----,----,213,C2 C3 PHTX DST Java Movie,Poor Event; Only C2,2024,12
2024-12-27,14:36:05,276,24,382,415,429,2.7*1,----,----,284,C2 C3 PHTX DST Java Movie,Poor Event,2024,12
2024-12-27,17:12:05,200,31,318,204,0,-31.6*1,----,----,192,C2 C3 PHTX DST Java Movie,Very Poor Event; Only C2,2024,12
2024-12-27,17:24:05,76,103,105,168,235,2.3*1,----,----,82,C2 C3 PHTX DST Java Movie,Very Poor Event,2024,12
2024-12-27,20:12:05,275,16,430,414,0,-11.1*1,----,----,272,C2 C3 PHTX DST Java Movie,Very Poor Event; Only C2,2024,12
2024-12-28,02:36:05,234,19,704,675,616,-6.7*1,----,----,220,C2 C3 PHTX DST Java Movie,Poor Event,2024,12
2024-12-28,06:36:05,65,22,154,131,0,-3.3*1,----,----,60,C2 C3 PHTX DST Java Movie,Poor Event; Only C2,2024,12
2024-12-28,08:48:06,146,31,237,337,397,5.9*1,----,----,145,C2 C3 PHTX DST Java Movie,Very Poor Event,2024,12
2024-12-28,18:00:06,47,47,513,441,370,-8.4*1,----,----,56,C2 C3 PHTX DST Java Movie,,2024,12
2024-12-28,18:36:05,125,55,561,321,221,-23.3*1,----,----,116,C2 C3 PHTX DST Java Movie,,2024,12
2024-12-28,23:12:05,241,23,371,398,615,10.7*1,----,----,236,C2 C3 PHTX DST Java Movie,Very Poor Event; Only C2,2024,12
2024-12-29,02:00:05,168,115,471,454,445,-1.7*1,----,----,182,C2 C3 PHTX DST Java Movie,Very Poor Event,2024,12
2024-12-29,06:12:05,Halo,360,764,801,790,3.9*1,----,----,160,C2 C3 PHTX DST Java Movie,,2024,12
2024-12-29,09:12:05,215,72,233,197,0,-7.7*1,----,----,212,C2 C3 PHTX DST Java Movie,Only C2,2024,12
2024-12-29,09:12:05,308,89,369,546,761,22.5*1,----,----,323,C2 C3 PHTX DST Java Movie,Poor Event,2024,12
2024-12-29,11:12:05,124,66,238,202,0,-9.2*1,----,----,122,C2 C3 PHTX DST Java Movie,Poor Event; Only C2,2024,12
2024-12-29,14:12:05,120,41,647,503,300,-22.5*1,----,----,119,C2 C3 PHTX DST Java Movie,Poor Event,2024,12
2024-12-29,18:12:05,342,56,318,322,329,0.4*1,----,----,336,C2 C3 PHTX DST Java Movie,Very Poor Event,2024,12
2024-12-29,18:12:05,125,249,453,342,251,-10.7*1,----,----,180,C2 C3 PHTX DST Java Movie,Poor Event; Partial Halo,2024,12
2024-12-30,01:36:33,239,121,249,386,418,7.4*1,----,----,251,C2 C3 PHTX DST Java Movie,Very Poor Event; Partial Halo,2024,12
2024-12-30,05:00:05,300,103,367,410,407,2.4*1,----,----,297,C2 C3 PHTX DST Java Movie,Poor Event,2024,12
2024-12-30,15:12:05,122,45,214,283,610,14.4*1,----,----,119,C2 C3 PHTX DST Java Movie,Poor Event; Only C2,2024,12
2024-12-30,23:24:05,125,46,146,115,0,-6.5*1,----,----,124,C2 C3 PHTX DST Java Movie,Poor Event; Only C2,2024,12
2024-12-31,00:48:05,276,34,252,226,4,-3.3*1,----,----,275,C2 C3 PHTX DST Java Movie,Very Poor Event,2024,12
2024-12-31,10:00:05,273,18,201,211,232,0.7*1,----,----,276,C2 C3 PHTX DST Java Movie,Very Poor Event,2024,12
2024-12-31,11:00:06,129,59,200,263,715,20.2*1,----,----,124,C2 C3 PHTX DST Java Movie,Very Poor Event; Only C2,2024,12
2024-12-31,11:00:06,35,65,364,874,741,22.7*1,----,----,31,C2 C3 PHTX DST Java Movie,,2024,12
2024-12-31,11:36:05,190,69,198,107,0,-26.1*1,----,----,183,C2 C3 PHTX DST Java Movie,Poor Event; Only C2,2024,12
2024-12-31,13:26:30,291,16,716,682,591,-8.9*1,----,----,297,C2 C3 PHTX DST Java Movie,Poor Event,2024,12
2024-12-31,14:00:05,122,36,563,719,802,20.3*1,----,----,131,C2 C3 PHTX DST Java Movie,,2024,12
2024-12-31,16:48:06,290,24,591,675,809,16.9*1,----,----,297,C2 C3 PHTX DST Java Movie,Poor Event,2024,12
2025-01-01,02:00:05,280,155,504,551,552,4.0*1,----,----,261,C2 C3 PHTX DST Java Movie,Poor Event; Partial Halo,2025,1
2025-01-01,04:24:05,220,70,254,282,302,1.6*1,----,----,213,C2 C3 PHTX DST Java Movie,Poor Event,2025,1
2025-01-01,08:24:05,67,90,215,207,136,-1.3*1,----,----,63,C2 C3 PHTX DST Java Movie,Only C2,2025,1
2025-01-01,11:24:05,280,56,341,332,312,-1.1*1,----,----,282,C2 C3 PHTX DST Java Movie,Poor Event,2025,1
2025-01-01,18:12:05,69,77,261,208,0,-13.3*1,----,----,66,C2 C3 PHTX DST Java Movie,Poor Event; Only C2,2025,1
2025-01-01,19:24:05,81,99,189,248,577,13.1*1,----,----,83,C2 C3 PHTX DST Java Movie,Poor Event; Only C2,2025,1
2025-01-01,23:12:06,284,46,120,80,0,-9.2*1,----,----,283,C2 C3 PHTX DST Java Movie,Very Poor Event; Only C2,2025,1
2025-01-02,01:25:55,283,63,293,303,371,2.4*1,----,----,283,C2 C3 PHTX DST Java Movie,Very Poor Event; Only C2,2025,1
2025-01-02,02:00:05,67,66,213,0,0,-60.9*1,----,----,70,C2 C3 PHTX DST Java Movie,Very Poor Event; Only C2,2025,1
2025-01-02,03:12:05,57,28,409,346,222,-7.8*1,----,----,59,C2 C3 PHTX DST Java Movie,Poor Event,2025,1
2025-01-02,09:24:05,84,69,213,164,0,-11.0*1,----,----,65,C2 C3 PHTX DST Java Movie,Very Poor Event; Only C2,2025,1
2025-01-02,14:48:05,268,101,580,616,618,3.8*1,----,----,263,C2 C3 PHTX DST Java Movie,Poor Event,2025,1
2025-01-02,18:19:24,268,31,359,292,0,-23.0*1,----,----,272,C2 C3 PHTX DST Java Movie,Very Poor Event; Only C2,2025,1
2025-01-02,18:19:24,83,77,222,187,0,-8.2*1,----,----,85,C2 C3 PHTX DST Java Movie,Poor Event; Only C2,2025,1
2025-01-02,19:12:06,268,56,390,369,368,-1.4*1,----,----,278,C2 C3 PHTX DST Java Movie,Poor Event,2025,1
2025-01-02,23:00:05,267,27,315,234,0,-7.2*1,----,----,267,C2 C3 PHTX DST Java Movie,Poor Event,2025,1
2025-01-03,07:48:05,271,53,183,265,677,18.4*1,----,----,267,C2 C3 PHTX DST Java Movie,Very Poor Event; Only C2,2025,1
2025-01-03,12:12:05,78,100,234,205,0,-5.2*1,----,----,85,C2 C3 PHTX DST Java Movie,Poor Event,2025,1
2025-01-03,15:36:05,127,38,354,341,291,-2.0*1,----,----,128,C2 C3 PHTX DST Java Movie,Poor Event,2025,1
2025-01-03,23:12:05,80,116,230,167,0,-12.4*1,----,----,76,C2 C3 PHTX DST Java Movie,,2025,1
2025-01-04,02:00:05,338,38,221,245,285,1.9*1,----,----,337,C2 C3 PHTX DST Java Movie,Very Poor Event,2025,1
2025-01-04,05:48:05,285,215,462,297,349,-10.4*1,----,----,289,C2 C3 PHTX DST Java Movie,Partial Halo,2025,1
2025-01-04,13:25:57,73,114,211,229,352,3.6*1,----,----,70,C2 C3 PHTX DST Java Movie,Poor Event; Only C2,2025,1
2025-01-04,14:48:05,260,143,772,689,719,-8.7,----,----,259,C2 C3 PHTX DST Java Movie,Partial Halo,2025,1
2025-01-04,18:36:05,253,190,1442,1321,1394,-20.4,----,----,257,C2 C3 PHTX DST Java Movie,Partial Halo,2025,1
2025-01-05,00:12:05,271,7,554,555,557,0.2*1,----,----,272,C2 C3 PHTX DST Java Movie,Very Poor Event,2025,1
2025-01-05,03:36:05,275,16,593,543,545,-4.8*1,----,----,268,C2 C3 PHTX DST Java Movie,Very Poor Event,2025,1
2025-01-05,18:24:07,60,23,233,198,0,-25.3*1,----,----,58,C2 C3 PHTX DST Java Movie,Very Poor Event; Only C2,2025,1
2025-01-05,19:00:05,57,30,290,276,0,-4.3*1,----,----,58,C2 C3 PHTX DST Java Movie,Very Poor Event; Only C2,2025,1
2025-01-05,19:36:05,168,37,324,338,435,3.8*1,----,----,169,C2 C3 PHTX DST Java Movie,Very Poor Event; Only C2,2025,1
2025-01-05,20:12:05,70,62,304,337,526,8.3*1,----,----,57,C2 C3 PHTX DST Java Movie,Poor Event; Only C2,2025,1
2025-01-05,21:12:06,317,33,380,444,753,19.3*1,----,----,319,C2 C3 PHTX DST Java Movie,Very Poor Event; Only C2,2025,1
2025-01-06,01:25:55,138,18,649,417,0,-46.2*1,----,----,151,C2 C3 PHTX DST Java Movie,Poor Event,2025,1
2025-01-06,01:36:31,242,30,194,169,49,-2.0*1,----,----,235,C2 C3 PHTX DST Java Movie,Very Poor Event,2025,1
2025-01-06,05:48:05,55,49,482,373,0,-40.3*1,----,----,52,C2 C3 PHTX DST Java Movie,Poor Event; Only C2,2025,1
2025-01-06,12:00:05,333,75,296,552,946,37.2*1,----,----,337,C2 C3 PHTX DST Java Movie,Very Poor Event,2025,1
2025-01-06,23:00:06,253,27,446,520,1048,41.1*1,----,----,259,C2 C3 PHTX DST Java Movie,Very Poor Event; Only C2,2025,1
2025-01-07,04:36:05,351,130,232,266,402,5.0*1,----,----,332,C2 C3 PHTX DST Java Movie,Poor Event; Partial Halo,2025,1
2025-01-07,07:12:05,353,155,341,419,403,3.9,----,----,346,C2 C3 PHTX DST Java Movie,Partial Halo,2025,1
2025-01-07,10:12:05,196,60,331,291,219,-3.7*1,----,----,194,C2 C3 PHTX DST Java Movie,Poor Event,2025,1
2025-01-07,16:00:06,165,49,325,474,1068,46.2*1,----,----,164,C2 C3 PHTX DST Java Movie,Only C2,2025,1
2025-01-07,17:36:05,216,91,458,603,584,10.0*1,----,----,215,C2 C3 PHTX DST Java Movie,,2025,1
2025-01-07,23:00:06,255,92,1033,1028,1031,-0.7*1,----,----,256,C2 C3 PHTX DST Java Movie,,2025,1
2025-01-08,02:00:05,38,53,466,520,512,3.9*1,----,----,31,C2 C3 PHTX DST Java Movie,,2025,1
2025-01-09,04:36:05,108,18,584,744,1689,111.2*1,----,----,107,C2 C3 PHTX DST Java Movie,Poor Event; Only C2,2025,1
2025-01-09,08:00:05,198,36,513,904,1138,54.0*1,----,----,192,C2 C3 PHTX DST Java Movie,Poor Event,2025,1
2025-01-09,13:25:52,144,73,587,643,745,11.8*1,----,----,147,C2 C3 PHTX DST Java Movie,Very Poor Event,2025,1
2025-01-09,17:24:05,107,16,396,267,0,-58.4*1,----,----,107,C2 C3 PHTX DST Java Movie,Poor Event; Only C2,2025,1
2025-01-09,18:36:05,67,26,203,152,0,-20.0*1,----,----,65,C2 C3 PHTX DST Java Movie,Very Poor Event; Only C2,2025,1
2025-01-09,18:48:05,102,21,744,606,476,-23.2*1,----,----,110,C2 C3 PHTX DST Java Movie,,2025,1
2025-01-09,20:00:05,253,14,251,290,616,14.0*1,----,----,251,C2 C3 PHTX DST Java Movie,Very Poor Event; Only C2,2025,1
2025-01-11,03:00:05,86,88,151,76,0,-12.9*1,----,----,113,C2 C3 PHTX DST Java Movie,Very Poor Event; Only C2,2025,1
2025-01-11,05:48:05,165,42,371,428,415,3.1*1,----,----,157,C2 C3 PHTX DST Java Movie,Poor Event,2025,1
2025-01-11,08:36:05,323,99,849,721,807,-12.3*1,----,----,327,C2 C3 PHTX DST Java Movie,,2025,1
2025-01-11,13:24:05,289,14,329,583,1536,101.2*1,----,----,304,C2 C3 PHTX DST Java Movie,Very Poor Event; Only C2,2025,1
2025-01-11,16:48:07,75,22,124,138,230,1.7*1,----,----,78,C2 C3 PHTX DST Java Movie,Very Poor Event; Only C2,2025,1
2025-01-11,17:48:06,287,22,504,419,0,-47.5*1,----,----,291,C2 C3 PHTX DST Java Movie,Poor Event; Only C2,2025,1
2025-01-11,22:36:06,248,17,310,348,428,4.6*1,----,----,242,C2 C3 PHTX DST Java Movie,Very Poor Event,2025,1
2025-01-12,04:48:07,246,20,440,369,330,-6.2*1,----,----,241,C2 PHTX DST Java Movie,Poor Event,2025,1
2025-01-12,19:24:07,276,21,285,368,1066,46.1*1,----,----,271,C2 PHTX DST Java Movie,Very Poor Event; Only C2,2025,1
2025-01-12,20:00:06,277,21,438,556,1314,69.3*1,----,----,281,C2 PHTX DST Java Movie,Poor Event; Only C2,2025,1
2025-01-12,23:48:05,339,45,172,330,609,15.7*1,----,----,341,C2 PHTX DST Java Movie,Very Poor Event,2025,1
2025-01-13,03:12:06,74,16,311,373,381,3.8*1,----,----,78,C2 C3 PHTX DST Java Movie,Very Poor Event,2025,1
2025-01-13,05:00:07,91,75,188,122,0,-25.5*1,----,----,82,C2 C3 PHTX DST Java Movie,Very Poor Event; Only C2,2025,1
2025-01-13,05:24:05,298,20,506,451,0,-21.3*1,----,----,304,C2 C3 PHTX DST Java Movie,Poor Event; Only C2,2025,1
2025-01-13,09:36:07,282,68,94,126,418,7.1*1,----,----,280,C2 C3 PHTX DST Java Movie,Very Poor Event; Only C2,2025,1
2025-01-13,13:36:08,277,48,175,134,0,-11.6*1,----,----,285,C2 C3 PHTX DST Java Movie,Very Poor Event; Only C2,2025,1
2025-01-13,14:36:08,326,37,371,353,333,-1.8*1,----,----,333,C2 C3 PHTX DST Java Movie,Poor Event,2025,1
2025-01-13,15:36:07,5,68,197,282,280,2.8*1,----,----,4,C2 C3 PHTX DST Java Movie,Poor Event,2025,1
2025-01-13,20:36:06,280,71,154,172,371,4.9*1,----,----,290,C2 C3 PHTX DST Java Movie,Very Poor Event; Only C2,2025,1
2025-01-13,23:48:06,293,13,516,439,0,-44.0*1,----,----,295,C2 C3 PHTX DST Java Movie,Very Poor Event; Only C2,2025,1
2025-01-14,00:48:05,218,66,557,432,486,-8.9*1,----,----,210,C2 PHTX DST Java Movie,,2025,1
2025-01-14,02:24:05,295,18,820,872,857,6.2*1,----,----,296,C2 PHTX DST Java Movie,Poor Event,2025,1
2025-01-14,02:24:05,144,21,364,595,1251,64.9*1,----,----,143,C2 PHTX DST Java Movie,Very Poor Event; Only C2,2025,1
2025-01-14,06:00:06,267,89,197,214,357,4.0*1,----,----,272,C2 PHTX DST Java Movie,Poor Event; Only C2,2025,1
2025-01-14,09:12:05,295,26,623,613,494,-6.7*1,----,----,299,C2 PHTX DST Java Movie,Poor Event; Only 3 points; Only C2,2025,1
2025-01-14,09:12:05,281,97,171,224,564,12.8*1,----,----,288,C2 PHTX DST Java Movie,Poor Event; Only C2,2025,1
2025-01-14,11:24:05,301,20,192,216,397,5.4*1,----,----,308,C2 PHTX DST Java Movie,Very Poor Event; Only C2,2025,1
2025-01-14,12:48:05,142,31,100,161,372,5.8*1,----,----,139,C2 PHTX DST Java Movie,Poor Event; Only C2,2025,1
2025-01-14,16:00:06,79,78,174,82,0,-20.5*1,----,----,75,C2 PHTX DST Java Movie,Poor Event; Only C2,2025,1
2025-01-14,19:00:07,73,46,401,0,0,-157.0*1,----,----,59,C2 PHTX DST Java Movie,Very Poor Event; Only C2,2025,1
2025-01-14,22:36:08,146,35,239,261,318,2.3*1,----,----,136,C2 PHTX DST Java Movie,Poor Event,2025,1
2025-01-15,00:48:05,243,11,146,159,309,3.3*1,----,----,237,C2 C3 PHTX DST Java Movie,Very Poor Event; Only C2,2025,1
2025-01-15,13:25:54,239,39,308,309,310,0.1*1,----,----,218,C2 C3 PHTX DST Java Movie,Very Poor Event,2025,1
2025-01-15,15:12:06,133,13,379,364,0,-6.9*1,----,----,128,C2 C3 PHTX DST Java Movie,Very Poor Event; Only C2,2025,1
2025-01-15,22:12:05,147,38,379,585,578,12.9*1,----,----,149,C2 C3 PHTX DST Java Movie,Poor Event,2025,1
2025-01-16,15:12:05,348,22,206,291,803,26.3*1,----,----,354,C2 C3 PHTX DST Java Movie,Poor Event; Only C2,2025,1
2025-01-16,21:24:05,243,48,410,407,407,-0.2*1,----,----,236,C2 C3 PHTX DST Java Movie,Poor Event,2025,1
2025-01-16,22:24:05,193,103,694,513,592,-16.2,----,----,210,C2 C3 PHTX DST Java Movie,,2025,1
2025-01-17,14:36:05,166,58,355,398,458,4.6*1,----,----,169,C2 C3 PHTX DST Java Movie,Poor Event,2025,1
2025-01-17,16:00:05,340,50,331,319,308,-0.9*1,----,----,349,C2 C3 PHTX DST Java Movie,Poor Event,2025,1
2025-01-17,17:24:05,204,60,278,308,527,8.9*1,----,----,203,C2 C3 PHTX DST Java Movie,Very Poor Event; Only C2,2025,1
2025-01-17,21:12:05,340,54,342,267,0,-8.3*1,----,----,344,C2 C3 PHTX DST Java Movie,Poor Event,2025,1
2025-01-17,22:24:05,255,15,380,606,1542,98.3*1,----,----,252,C2 C3 PHTX DST Java Movie,Very Poor Event; Only C2,2025,1
2025-01-17,23:12:06,231,68,609,548,428,-12.4*1,----,----,222,C2 C3 PHTX DST Java Movie,Very Poor Event,2025,1
2025-01-18,01:36:32,333,83,753,774,765,2.1*1,----,----,327,C2 C3 PHTX DST Java Movie,,2025,1
2025-01-18,11:12:05,260,12,902,676,0,-234.0*1,----,----,263,C2 C3 PHTX DST Java Movie,Poor Event,2025,1
2025-01-18,13:25:56,258,16,755,659,296,-30.0*1,----,----,257,C2 C3 PHTX DST Java Movie,Poor Event,2025,1
2025-01-18,14:12:05,256,15,722,523,0,-57.9*1,----,----,254,C2 C3 PHTX DST Java Movie,Poor Event,2025,1
2025-01-18,15:12:06,320,36,421,289,0,-29.8*1,----,----,332,C2 C3 PHTX DST Java Movie,Poor Event,2025,1
2025-01-18,15:48:07,316,60,356,355,350,-0.2*1,----,----,320,C2 C3 PHTX DST Java Movie,Poor Event; Only C2,2025,1
2025-01-18,19:00:05,255,24,854,542,0,-72.9*1,----,----,260,C2 C3 PHTX DST Java Movie,,2025,1
2025-01-18,19:48:05,317,20,176,113,0,-16.2*1,----,----,321,C2 C3 PHTX DST Java Movie,Very Poor Event; Only C2,2025,1
2025-01-18,22:12:05,242,25,453,700,1551,97.8*1,----,----,238,C2 C3 PHTX DST Java Movie,Poor Event; Only C2,2025,1
2025-01-18,23:36:05,225,43,727,527,0,-47.3*1,----,----,232,C2 C3 PHTX DST Java Movie,Poor Event,2025,1
2025-01-19,00:36:05,236,36,676,577,498,-14.9*1,----,----,224,C2 C3 PHTX DST Java Movie,Poor Event,2025,1
2025-01-19,01:37:02,234,47,518,568,725,12.9*1,----,----,231,C2 C3 PHTX DST Java Movie,Poor Event,2025,1
2025-01-19,03:12:05,225,55,800,890,1017,22.4*1,----,----,217,C2 C3 PHTX DST Java Movie,Poor Event,2025,1
2025-01-19,07:12:05,315,55,238,260,403,4.8*1,----,----,322,C2 C3 PHTX DST Java Movie,Poor Event; Only C2,2025,1
2025-01-19,20:36:34,354,59,457,305,52,-16.3*1,----,----,359,C2 C3 PHTX DST Java Movie,Poor Event,2025,1
2025-01-19,20:56:54,26,45,243,249,294,1.3*1,----,----,27,C2 C3 PHTX DST Java Movie,Poor Event,2025,1
2025-01-19,20:56:54,328,61,262,213,0,-12.9*1,----,----,340,C2 C3 PHTX DST Java Movie,Poor Event,2025,1
2025-01-20,02:36:07,215,64,372,232,0,-12.5*1,----,----,213,C2 C3 PHTX DST Java Movie,Poor Event,2025,1
2025-01-20,06:36:07,327,90,262,207,0,-7.8*1,----,----,345,C2 C3 PHTX DST Java Movie,Poor Event,2025,1
2025-01-20,09:12:06,243,30,391,311,0,-22.6*1,----,----,238,C2 C3 PHTX DST Java Movie,Poor Event,2025,1
2025-01-20,12:48:35,210,73,337,348,348,0.7*1,----,----,183,C2 C3 PHTX DST Java Movie,Very Poor Event,2025,1
2025-01-20,14:00:05,329,87,303,193,0,-17.8*1,----,----,343,C2 C3 PHTX DST Java Movie,Poor Event,2025,1
2025-01-20,19:48:05,245,27,340,219,0,-59.4*1,----,----,237,C2 C3 PHTX DST Java Movie,Poor Event; Only C2,2025,1
2025-01-20,20:36:05,123,48,195,209,303,2.4*1,----,----,127,C2 C3 PHTX DST Java Movie,Very Poor Event; Only C2,2025,1
2025-01-21,03:48:05,40,232,593,423,505,-13.3,----,----,6,C2 C3 PHTX DST Java Movie,Partial Halo,2025,1
2025-01-21,05:00:05,190,47,473,653,817,23.9*1,----,----,187,C2 C3 PHTX DST Java Movie,Poor Event,2025,1
2025-01-21,05:36:05,10,29,323,460,1219,59.8*1,----,----,4,C2 C3 PHTX DST Java Movie,Very Poor Event; Only C2,2025,1
2025-01-21,08:48:05,233,36,1139,1076,1081,-12.2*1,----,----,238,C2 C3 PHTX DST Java Movie,,2025,1
2025-01-21,09:24:05,76,252,580,394,204,-23.2*1,----,----,75,C2 C3 PHTX DST Java Movie,Partial Halo,2025,1
2025-01-21,10:24:05,326,45,166,167,182,0.2*1,----,----,330,C2 C3 PHTX DST Java Movie,Very Poor Event; Only C2,2025,1
2025-01-21,10:48:05,141,255,482,547,513,4.0*1,----,----,155,C2 C3 PHTX DST Java Movie,Partial Halo,2025,1
2025-01-21,17:24:07,182,52,192,216,360,4.2*1,----,----,174,C2 C3 PHTX DST Java Movie,Very Poor Event; Only C2,2025,1
2025-01-21,18:24:05,350,33,429,369,0,-11.9*1,----,----,358,C2 C3 PHTX DST Java Movie,Poor Event,2025,1
2025-01-22,02:12:05,3,21,413,372,0,-18.0*1,----,----,1,C2 C3 PHTX DST Java Movie,Poor Event; Only C2,2025,1
2025-01-22,03:48:05,2,90,424,324,0,-13.9*1,----,----,8,C2 C3 PHTX DST Java Movie,Poor Event,2025,1
2025-01-22,04:36:05,213,178,867,687,733,-23.6*1,----,----,227,C2 C3 PHTX DST Java Movie,Poor Event; Partial Halo,2025,1
2025-01-22,08:12:05,1,79,403,224,0,-24.1*1,----,----,10,C2 C3 PHTX DST Java Movie,Poor Event,2025,1
2025-01-22,08:24:05,169,140,566,666,627,7.2,----,----,175,C2 C3 PHTX DST Java Movie,Partial Halo,2025,1
2025-01-22,11:24:05,Halo,360,421,399,358,-2.8*1,----,----,208,C2 C3 PHTX DST Java Movie,,2025,1
2025-01-23,02:24:05,183,137,1163,960,1083,-31.7,----,----,201,C2 C3 PHTX DST Java Movie,Partial Halo,2025,1
2025-01-23,03:12:05,88,199,737,635,684,-8.9,----,----,97,C2 C3 PHTX DST Java Movie,Partial Halo,2025,1
2025-01-23,03:48:05,109,75,557,502,510,-4.6*1,----,----,110,C2 C3 PHTX DST Java Movie,mybe double events or one,2025,1
2025-01-23,04:36:05,285,29,318,257,0,-15.2*1,----,----,294,C2 C3 PHTX DST Java Movie,Very Poor Event; Only C2,2025,1
2025-01-23,06:24:05,206,30,670,451,0,-42.7*1,----,----,202,C2 C3 PHTX DST Java Movie,Poor Event,2025,1
2025-01-23,08:48:05,116,39,403,597,682,17.5*1,----,----,122,C2 C3 PHTX DST Java Movie,,2025,1
2025-01-23,15:12:05,285,28,173,184,299,2.6*1,----,----,285,C2 C3 PHTX DST Java Movie,Very Poor Event; Only C2,2025,1
2025-01-23,16:48:07,242,108,330,271,0,-15.6*1,----,----,244,C2 C3 PHTX DST Java Movie,Poor Event; Only C2,2025,1
2025-01-23,18:24:06,95,22,483,265,0,-208.4*1,----,----,98,C2 C3 PHTX DST Java Movie,Very Poor Event; Only C2,2025,1
2025-01-23,18:24:06,244,114,213,217,243,0.7*1,----,----,213,C2 C3 PHTX DST Java Movie,Poor Event,2025,1
2025-01-23,20:57:33,286,39,237,220,0,-4.4*1,----,----,295,C2 C3 PHTX DST Java Movie,Poor Event; Only C2,2025,1
2025-01-24,08:48:26,242,99,150,170,293,2.9*1,----,----,229,C2 C3 PHTX DST Java Movie,Poor Event; Only C2,2025,1
2025-01-24,12:00:05,Halo,360,766,920,837,12.7,----,----,124,C2 C3 PHTX DST Java Movie,,2025,1
2025-01-24,17:48:05,274,36,222,164,0,-13.6*1,----,----,278,C2 C3 PHTX DST Java Movie,Poor Event; Only C2,2025,1
